tag,eval_attribute,eval_group,metric,CI_quantile_95,comparator,baseline,delta
aware_auc_min,age_group,overall,loss_bce_max,mid,0.5052136914220391,0.5061265967935046,-0.0006723238524141972
aware_auc_min,age_group,overall,loss_bce_max,upper,0.5125323648820798,0.5138807392709813,0.003534005991051021
aware_auc_min,age_group,overall,loss_bce_min,lower,0.2937600385720103,0.2924817997342824,-0.001230682752152143
aware_auc_min,age_group,overall,loss_bce_min,mid,0.3001056423781925,0.2984376022046048,0.0017222650456847621
aware_auc_min,age_group,overall,loss_bce_min,upper,0.3074364688667316,0.3051914131182934,0.004526220193352298
aware_auc_min,gender_concept_name,FEMALE,ace_abs_logistic_log,lower,0.035683667087609915,0.01078007539566735,0.02040830334981353
aware_auc_min,gender_concept_name,FEMALE,ace_abs_logistic_log,mid,0.04197745230152578,0.014297327411408964,0.027902035420504318
aware_auc_min,gender_concept_name,FEMALE,ace_abs_logistic_log,upper,0.05664351668983071,0.017767078824805018,0.0437573246823018
aware_auc_min,gender_concept_name,FEMALE,auc,lower,0.7842547924412336,0.7822518841362327,-0.0017723500493483284
aware_auc_min,gender_concept_name,FEMALE,auc,mid,0.7908418523450511,0.7887521620457735,0.0021237351668510485
aware_auc_min,gender_concept_name,FEMALE,auc,upper,0.7973254457392928,0.7955029128672466,0.005589250358859748
aware_auc_min,gender_concept_name,FEMALE,loss_bce,lower,0.3747404179095963,0.3668774705453657,0.005601594324701894
aware_auc_min,gender_concept_name,FEMALE,loss_bce,mid,0.3810794723948364,0.37111201149259,0.009498565678563109
aware_auc_min,gender_concept_name,FEMALE,loss_bce,upper,0.3868001419809662,0.375429329649609,0.015119331189430572
aware_auc_min,gender_concept_name,MALE,ace_abs_logistic_log,lower,0.0329584000668988,0.015240990822219636,0.015973376157021008
aware_auc_min,gender_concept_name,MALE,ace_abs_logistic_log,mid,0.04224362643298931,0.019877916907808657,0.022411577874811475
aware_auc_min,gender_concept_name,MALE,ace_abs_logistic_log,upper,0.051601693823321956,0.02330485479412532,0.0322650200784055
aware_auc_min,gender_concept_name,MALE,auc,lower,0.724791037270531,0.7208410842389623,-0.0007548060351670854
aware_auc_min,gender_concept_name,MALE,auc,mid,0.7320943796872319,0.7281409527517442,0.0038859977253584144
aware_auc_min,gender_concept_name,MALE,auc,upper,0.7398530416046029,0.7358569121725159,0.009304614399584644
aware_auc_min,gender_concept_name,MALE,loss_bce,lower,0.4965319456389729,0.4893174191317029,0.0044509333077793105
aware_auc_min,gender_concept_name,MALE,loss_bce,mid,0.5018554991820835,0.4939401598244679,0.00787742889487622
aware_auc_min,gender_concept_name,MALE,loss_bce,upper,0.5069880821902305,0.4984657469994919,0.01151282848226082
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log,lower,0.03493991616153547,0.013103677535903394,0.01903530766442304
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log,mid,0.04078397898255842,0.016615188488534452,0.024699435748466027
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log,upper,0.05418500244598,0.019952145988824607,0.03818280723332678
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_max,lower,0.03587870591071867,0.015243635354387148,0.01823516005609197
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_max,mid,0.04299818321530373,0.019877916907808657,0.02438127899705253
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_max,upper,0.05664351668983071,0.02330485479412532,0.03691539427111093
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_min,lower,0.0329487902102277,0.01078007539566735,0.019984640121267157
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_min,mid,0.04036809832778823,0.014297327411408964,0.02590179245502852
aware_auc_min,gender_concept_name,overall,ace_abs_logistic_log_min,upper,0.051601693823321956,0.017767078824805018,0.03838967028445547
aware_auc_min,gender_concept_name,overall,auc,lower,0.7643991343134601,0.7625043121930509,-0.0012434671094620291
aware_auc_min,gender_concept_name,overall,auc,mid,0.7695761866699986,0.7673820276722283,0.0021750272811038585
aware_auc_min,gender_concept_name,overall,auc,upper,0.7744899374057267,0.7723019190147071,0.005606602106849834
aware_auc_min,gender_concept_name,overall,auc_max,lower,0.7842547924412336,0.7822518841362327,-0.0017723500493483284
aware_auc_min,gender_concept_name,overall,auc_max,mid,0.7908418523450511,0.7887521620457735,0.0021237351668510485
aware_auc_min,gender_concept_name,overall,auc_max,upper,0.7973254457392928,0.7955029128672466,0.005589250358859748
aware_auc_min,gender_concept_name,overall,auc_min,lower,0.724791037270531,0.7208410842389623,-0.0007548060351670854
aware_auc_min,gender_concept_name,overall,auc_min,mid,0.7320943796872319,0.7281409527517442,0.0038859977253584144
aware_auc_min,gender_concept_name,overall,auc_min,upper,0.7398530416046029,0.7358569121725159,0.009304614399584644
aware_auc_min,gender_concept_name,overall,loss_bce,lower,0.428132661789536,0.4206659756213899,0.0057285054460136185
aware_auc_min,gender_concept_name,overall,loss_bce,mid,0.4329966405053938,0.4238754637126828,0.008780789029695535
aware_auc_min,gender_concept_name,overall,loss_bce,upper,0.4372501427477696,0.4271322969818918,0.013050790811849285
aware_auc_min,gender_concept_name,overall,loss_bce_max,lower,0.4965319456389729,0.4893174191317029,0.0044509333077793105
aware_auc_min,gender_concept_name,overall,loss_bce_max,mid,0.5018554991820835,0.4939401598244679,0.00787742889487622
aware_auc_min,gender_concept_name,overall,loss_bce_max,upper,0.5069880821902305,0.4984657469994919,0.01151282848226082
aware_auc_min,gender_concept_name,overall,loss_bce_min,lower,0.3747404179095963,0.3668774705453657,0.005601594324701894
aware_auc_min,gender_concept_name,overall,loss_bce_min,mid,0.3810794723948364,0.37111201149259,0.009498565678563109
aware_auc_min,gender_concept_name,overall,loss_bce_min,upper,0.3868001419809662,0.375429329649609,0.015119331189430572
aware_auc_min,race_eth,Asian,ace_abs_logistic_log,lower,0.02926772352413485,0.010257630278761372,0.012843873629714843
aware_auc_min,race_eth,Asian,ace_abs_logistic_log,mid,0.03341343382657992,0.013796521870667513,0.019653338823658884
aware_auc_min,race_eth,Asian,ace_abs_logistic_log,upper,0.040467416340580556,0.018044976957740377,0.029444939430506138
aware_auc_min,race_eth,Asian,auc,lower,0.7687242191548389,0.7704615508258057,-0.0071131425781969845
aware_auc_min,race_eth,Asian,auc,mid,0.7808766721289635,0.7825196607933724,-0.001777631865227669
aware_auc_min,race_eth,Asian,auc,upper,0.7927457014598598,0.79457308092504,0.0032839217523924404
aware_auc_min,race_eth,Asian,loss_bce,lower,0.3864684873677883,0.3772747335841756,0.003871573685752003
aware_auc_min,race_eth,Asian,loss_bce,mid,0.393106214074305,0.384717195073954,0.008218443622541705
aware_auc_min,race_eth,Asian,loss_bce,upper,0.39970763440762025,0.39264040287190777,0.013566327413621697
aware_auc_min,race_eth,Black or African American,ace_abs_logistic_log,lower,0.01433624524965832,0.021358566666331593,-0.02543148237167773
aware_auc_min,race_eth,Black or African American,ace_abs_logistic_log,mid,0.02203058378055795,0.03419360201007993,-0.011907736744010133
aware_auc_min,race_eth,Black or African American,ace_abs_logistic_log,upper,0.03043988259990909,0.04619087682818801,0.0029687046078859707
aware_auc_min,race_eth,Black or African American,auc,lower,0.6921781885564015,0.6908878080397854,-0.009747126375840387
aware_auc_min,race_eth,Black or African American,auc,mid,0.7192026488240408,0.7175544238966768,0.0012141327169001292
aware_auc_min,race_eth,Black or African American,auc,upper,0.7444416480658707,0.743630127589973,0.011962752900133553
aware_auc_min,race_eth,Black or African American,loss_bce,lower,0.4859418231611348,0.48114064503790765,-0.011366204745657462
aware_auc_min,race_eth,Black or African American,loss_bce,mid,0.49854366018457547,0.49964020144686977,-0.0012111535731662848
aware_auc_min,race_eth,Black or African American,loss_bce,upper,0.5124484407394567,0.519268975510527,0.008407801535827743
aware_auc_min,race_eth,Hispanic or Latino,ace_abs_logistic_log,lower,0.0198903373652768,0.012514759255030917,-0.0030382432175684385
aware_auc_min,race_eth,Hispanic or Latino,ace_abs_logistic_log,mid,0.02377828625030093,0.01776583757470564,0.006527395559967994
aware_auc_min,race_eth,Hispanic or Latino,ace_abs_logistic_log,upper,0.029221951709469868,0.023455606791122536,0.013921626458921517
aware_auc_min,race_eth,Hispanic or Latino,auc,lower,0.771896721424554,0.7753467307602403,-0.007335065597895471
aware_auc_min,race_eth,Hispanic or Latino,auc,mid,0.7824604215657509,0.7860337056995871,-0.003539279147346419
aware_auc_min,race_eth,Hispanic or Latino,auc,upper,0.7928308839346175,0.7962726877971538,0.00047095203350173856
aware_auc_min,race_eth,Hispanic or Latino,loss_bce,lower,0.4099098067896862,0.40305530765845077,0.0014698612234004607
aware_auc_min,race_eth,Hispanic or Latino,loss_bce,mid,0.41621909033308263,0.41048192751830936,0.005682760333997394
aware_auc_min,race_eth,Hispanic or Latino,loss_bce,upper,0.4222637267434064,0.41797587297048433,0.009903300063398549
aware_auc_min,race_eth,Other,ace_abs_logistic_log,lower,0.0268713450831265,0.011796768843311907,0.006698557821637137
aware_auc_min,race_eth,Other,ace_abs_logistic_log,mid,0.03120597418613555,0.016917787738147103,0.014347498339735858
aware_auc_min,race_eth,Other,ace_abs_logistic_log,upper,0.03558976962159189,0.022243581180166668,0.021613002181779986
aware_auc_min,race_eth,Other,auc,lower,0.7484860537083982,0.7551398862759096,-0.011346578823465575
aware_auc_min,race_eth,Other,auc,mid,0.7621830603315745,0.7686922489799332,-0.006418815261917843
aware_auc_min,race_eth,Other,auc,upper,0.7750967136759235,0.7820460510428887,-0.0017360505139919977
aware_auc_min,race_eth,Other,loss_bce,lower,0.43197700659455623,0.4196235589082107,0.005942828956511339
aware_auc_min,race_eth,Other,loss_bce,mid,0.4395201959069617,0.4290246199738361,0.010433129044210482
aware_auc_min,race_eth,Other,loss_bce,upper,0.4473113601347341,0.43854359886086486,0.015215474930942332
aware_auc_min,race_eth,White,ace_abs_logistic_log,lower,0.029690317338591315,0.013304621400196642,0.010018376018687703
aware_auc_min,race_eth,White,ace_abs_logistic_log,mid,0.03401288886379032,0.017332025740397838,0.017226747149766526
aware_auc_min,race_eth,White,ace_abs_logistic_log,upper,0.03752683494707366,0.020056925812415416,0.02244816046730416
aware_auc_min,race_eth,White,auc,lower,0.7521043600130074,0.7520895875192432,-0.004250195164060622
aware_auc_min,race_eth,White,auc,mid,0.7588990498315519,0.7590157506293316,-0.0001929340334057006
aware_auc_min,race_eth,White,auc,upper,0.7652166098467603,0.7658226989575254,0.0037517966487539745
aware_auc_min,race_eth,White,loss_bce,lower,0.43854147068557486,0.4282170383151459,0.006159229877355367
aware_auc_min,race_eth,White,loss_bce,mid,0.4427862303562212,0.4324877616909498,0.010141233789980608
aware_auc_min,race_eth,White,loss_bce,upper,0.44704015754311954,0.4368936134072389,0.014852469692667633
aware_auc_min,race_eth,overall,ace_abs_logistic_log,lower,0.02795446263124717,0.013086449760323247,0.008173262039656038
aware_auc_min,race_eth,overall,ace_abs_logistic_log,mid,0.03111834520949765,0.0166116360546616,0.015363516556164898
aware_auc_min,race_eth,overall,ace_abs_logistic_log,upper,0.03513488138330817,0.019998336980652603,0.019321012302782225
aware_auc_min,race_eth,overall,ace_abs_logistic_log_max,lower,0.03070572040243818,0.021404577922675944,-0.012661882998271553
aware_auc_min,race_eth,overall,ace_abs_logistic_log_max,mid,0.03446554443738106,0.03419360201007993,0.0008702334503216148
aware_auc_min,race_eth,overall,ace_abs_logistic_log_max,upper,0.040470298713988426,0.04619087682818801,0.014124821671546918
aware_auc_min,race_eth,overall,ace_abs_logistic_log_min,lower,0.01433624524965832,0.010257630278761372,-0.0006804480368468663
aware_auc_min,race_eth,overall,ace_abs_logistic_log_min,mid,0.021506923340936058,0.013481332754940921,0.00796980335699363
aware_auc_min,race_eth,overall,ace_abs_logistic_log_min,upper,0.027443635783069832,0.01712200282857887,0.015874524545774142
aware_auc_min,race_eth,overall,auc,lower,0.7605915809799606,0.7625540139935968,-0.004446764398991115
aware_auc_min,race_eth,overall,auc,mid,0.765665490060002,0.7673066600686769,-0.0015881423021846808
aware_auc_min,race_eth,overall,auc,upper,0.770686717551652,0.7720092269737262,0.0009295624080915905
aware_auc_min,race_eth,overall,auc_max,lower,0.7758686734715885,0.7791814580291347,-0.007253690249584185
aware_auc_min,race_eth,overall,auc_max,mid,0.7848281861608221,0.7877464850639057,-0.0030438137669681065
aware_auc_min,race_eth,overall,auc_max,upper,0.794217951277182,0.7973495595735814,0.0018354538722233354
aware_auc_min,race_eth,overall,auc_min,lower,0.6921781885564015,0.6908878080397854,-0.009747126375840387
aware_auc_min,race_eth,overall,auc_min,mid,0.7192026488240408,0.7175544238966768,0.0012141327169001292
aware_auc_min,race_eth,overall,auc_min,upper,0.7444416480658707,0.743630127589973,0.011962752900133553
aware_auc_min,race_eth,overall,loss_bce,lower,0.42921187815958445,0.4207260832324932,0.005524133503767546
aware_auc_min,race_eth,overall,loss_bce,mid,0.4325585580294444,0.42394023655912016,0.008614130383099772
aware_auc_min,race_eth,overall,loss_bce,upper,0.43628551520422415,0.42702774055793186,0.012235486840122944
aware_auc_min,race_eth,overall,loss_bce_max,lower,0.4859418231611348,0.48114064503790765,-0.011366204745657462
aware_auc_min,race_eth,overall,loss_bce_max,mid,0.49854366018457547,0.49964020144686977,-0.0012111535731662848
aware_auc_min,race_eth,overall,loss_bce_max,upper,0.5124484407394567,0.519268975510527,0.008407801535827743
aware_auc_min,race_eth,overall,loss_bce_min,lower,0.3864684873677883,0.3772747335841756,0.003871573685752003
aware_auc_min,race_eth,overall,loss_bce_min,mid,0.393106214074305,0.384717195073954,0.008218443622541705
aware_auc_min,race_eth,overall,loss_bce_min,upper,0.39970763440762025,0.39264040287190777,0.013566327413621697
aware_balanced,age_group,[18-30),ace_abs_logistic_log,lower,0.00946802247219095,0.010224286679570612,-0.002414929509404454
aware_balanced,age_group,[18-30),ace_abs_logistic_log,mid,0.014020383253861674,0.013268377466567283,-0.00015235493512958873
aware_balanced,age_group,[18-30),ace_abs_logistic_log,upper,0.01957639423980493,0.017151777119634837,0.005140007712334006
aware_balanced,age_group,[18-30),auc,lower,0.7762632161218046,0.7757391102138812,-0.007572271588507065
aware_balanced,age_group,[18-30),auc,mid,0.7896458489447606,0.7898999191001853,0.00011957887359126396
aware_balanced,age_group,[18-30),auc,upper,0.8025557351258048,0.803607148449296,0.006140226034828069
aware_balanced,age_group,[18-30),loss_bce,lower,0.36885527127806067,0.36727868710726097,-0.0021520577517752963
aware_balanced,age_group,[18-30),loss_bce,mid,0.3776024218315303,0.3760190320230794,0.0014016665434837816
aware_balanced,age_group,[18-30),loss_bce,upper,0.3873503565040125,0.3854044815271696,0.005901748448799268
aware_balanced,age_group,[30-45),ace_abs_logistic_log,lower,0.0070780506977613155,0.007505183131508041,-0.0016565937661632058
aware_balanced,age_group,[30-45),ace_abs_logistic_log,mid,0.009459442900235617,0.0089786104447174,0.00029154142700989205
aware_balanced,age_group,[30-45),ace_abs_logistic_log,upper,0.013416396532134403,0.011125726920629473,0.0036467501508004206
aware_balanced,age_group,[30-45),auc,lower,0.8098113182191005,0.8119001259544882,-0.005879504532744206
aware_balanced,age_group,[30-45),auc,mid,0.8210971574173129,0.8230144326152,-0.0024342831132397325
aware_balanced,age_group,[30-45),auc,upper,0.8311605442082443,0.8326497733545989,0.003465905828313707
aware_balanced,age_group,[30-45),loss_bce,lower,0.29377818833324204,0.2924817997342824,-0.0013054364487394374
aware_balanced,age_group,[30-45),loss_bce,mid,0.30003029690635585,0.2984376022046048,0.0016920981127617474
aware_balanced,age_group,[30-45),loss_bce,upper,0.3068339943644933,0.3051914131182934,0.004054553612436954
aware_balanced,age_group,[45-55),ace_abs_logistic_log,lower,0.01292750604672649,0.014801643382525095,-0.00639330409497372
aware_balanced,age_group,[45-55),ace_abs_logistic_log,mid,0.01684120793986597,0.019213339640510748,-0.0019524652479914672
aware_balanced,age_group,[45-55),ace_abs_logistic_log,upper,0.021121271250759573,0.02422477570202462,0.0014056011495711472
aware_balanced,age_group,[45-55),auc,lower,0.7500237837723357,0.7523361680998751,-0.006575789317750924
aware_balanced,age_group,[45-55),auc,mid,0.763253777420925,0.7652794135499439,-0.0022459477220231894
aware_balanced,age_group,[45-55),auc,upper,0.7753580921205359,0.7775637696757066,0.002209159117267443
aware_balanced,age_group,[45-55),loss_bce,lower,0.43632970091974255,0.43528306891739454,-0.0019970959153006312
aware_balanced,age_group,[45-55),loss_bce,mid,0.4439994236853257,0.44316474818116625,0.0008000933294702306
aware_balanced,age_group,[45-55),loss_bce,upper,0.4519511500113206,0.45135899684133834,0.0036726624790941443
aware_balanced,age_group,[55-65),ace_abs_logistic_log,lower,0.011872576132672218,0.01538099846387956,-0.008924225669287507
aware_balanced,age_group,[55-65),ace_abs_logistic_log,mid,0.014868438176994729,0.020111482318008623,-0.003972063895042989
aware_balanced,age_group,[55-65),ace_abs_logistic_log,upper,0.023050467443838447,0.02617958248694463,-0.0009203331127072027
aware_balanced,age_group,[55-65),auc,lower,0.7406260570614259,0.740571518486141,-0.004660291929449753
aware_balanced,age_group,[55-65),auc,mid,0.7516309106461752,0.7518736041709251,-0.0002350736338631032
aware_balanced,age_group,[55-65),auc,upper,0.7624639388663774,0.7631549820084851,0.003939247054451848
aware_balanced,age_group,[55-65),loss_bce,lower,0.4547019818507506,0.4548028230543799,-0.0027673667260211614
aware_balanced,age_group,[55-65),loss_bce,mid,0.4620861030915113,0.4625151392139967,-0.0004302193313624192
aware_balanced,age_group,[55-65),loss_bce,upper,0.4693607685600814,0.4700262066164449,0.0020764759584217113
aware_balanced,age_group,[65-75),ace_abs_logistic_log,lower,0.014548737134287639,0.017419573792532547,-0.01021738382165183
aware_balanced,age_group,[65-75),ace_abs_logistic_log,mid,0.01910047134802999,0.025354606630030987,-0.00492975963076838
aware_balanced,age_group,[65-75),ace_abs_logistic_log,upper,0.023479429205772714,0.03180105601833267,-0.0017346314403403464
aware_balanced,age_group,[65-75),auc,lower,0.7372536774756818,0.7369206919855353,-0.004822048214245108
aware_balanced,age_group,[65-75),auc,mid,0.7483215396197761,0.7476592238358722,0.00022769552747853306
aware_balanced,age_group,[65-75),auc,upper,0.7595513030310977,0.7585741979628836,0.006952390950986944
aware_balanced,age_group,[65-75),loss_bce,lower,0.46950787474522987,0.47044564463813365,-0.006400320242780921
aware_balanced,age_group,[65-75),loss_bce,mid,0.47717264627097544,0.47838570888717524,-0.0006482851144417601
aware_balanced,age_group,[65-75),loss_bce,upper,0.4842761535045534,0.4860463941517091,0.0022970212779216508
aware_balanced,age_group,[75-91),ace_abs_logistic_log,lower,0.011470354304917567,0.01814313387873212,-0.01001777577288058
aware_balanced,age_group,[75-91),ace_abs_logistic_log,mid,0.021567757555132596,0.025053634813317245,-0.004359775746589564
aware_balanced,age_group,[75-91),ace_abs_logistic_log,upper,0.031079875828196196,0.032460911865398664,0.004318717375192985
aware_balanced,age_group,[75-91),auc,lower,0.6704248099168456,0.6697106655083183,-0.005775414159793346
aware_balanced,age_group,[75-91),auc,mid,0.6837061519095227,0.6836183646120118,0.00013141811004629966
aware_balanced,age_group,[75-91),auc,upper,0.6975221308097319,0.6977216874575958,0.006368121225671826
aware_balanced,age_group,[75-91),loss_bce,lower,0.4980171135664808,0.4983788240642326,-0.004624486798229327
aware_balanced,age_group,[75-91),loss_bce,mid,0.5053237757806772,0.5061265967935046,-0.0006984808163834066
aware_balanced,age_group,[75-91),loss_bce,upper,0.512365473435503,0.5138807392709813,0.0023462247529807134
