tag,eval_attribute,eval_group,metric,CI_quantile_95,comparator,baseline,delta
aware_auc_min,age_group,45-55,ace_abs_logistic_log,lower,0.013526580531530582,0.012915760954758151,-0.002296277356966494
aware_auc_min,age_group,45-55,ace_abs_logistic_log,mid,0.01668178353035759,0.014800607274426853,0.0016143767716592086
aware_auc_min,age_group,45-55,ace_abs_logistic_log,upper,0.02759368893019799,0.020512102004826917,0.01022969465829715
aware_auc_min,age_group,45-55,auc,lower,0.8540628301162009,0.8568727191971574,-0.027719557284164035
aware_auc_min,age_group,45-55,auc,mid,0.8940687121866897,0.8999627869009891,-0.004777681743973805
aware_auc_min,age_group,45-55,auc,upper,0.9285508498991644,0.9338696221069817,0.012232605877268665
aware_auc_min,age_group,45-55,ece_q_abs,lower,0.011636764409041838,0.00963625496124605,-0.007888746527996116
aware_auc_min,age_group,45-55,ece_q_abs,mid,0.023361444684546213,0.018201945235373496,0.004924337342267898
aware_auc_min,age_group,45-55,ece_q_abs,upper,0.03734124366107691,0.03077134619349693,0.017778504813495997
aware_auc_min,age_group,45-55,loss_bce,lower,0.15986320829981848,0.15710215770034097,-0.006086390633472403
aware_auc_min,age_group,45-55,loss_bce,mid,0.1884712439444361,0.18253331048197347,0.005742414370563026
aware_auc_min,age_group,45-55,loss_bce,upper,0.2186527238600934,0.21110430851504736,0.019173456701371955
aware_auc_min,age_group,55-65,ace_abs_logistic_log,lower,0.015209080861389739,0.015229668925209355,-0.0048689316647599875
aware_auc_min,age_group,55-65,ace_abs_logistic_log,mid,0.017966177854171102,0.017804707844473328,5.6527197490392755e-05
aware_auc_min,age_group,55-65,ace_abs_logistic_log,upper,0.03016941446078702,0.025193359866962747,0.009706323319919184
aware_auc_min,age_group,55-65,auc,lower,0.8402997736407267,0.846305914194799,-0.019319987483185634
aware_auc_min,age_group,55-65,auc,mid,0.8719058475468263,0.8769207011041618,-0.005031109160438696
aware_auc_min,age_group,55-65,auc,upper,0.8992864806212892,0.9034840837326115,0.007730148860685542
aware_auc_min,age_group,55-65,ece_q_abs,lower,0.011255467653139678,0.008900187026267518,-0.007159450670071731
aware_auc_min,age_group,55-65,ece_q_abs,mid,0.020593046298316,0.016601905566987277,0.003934446482795152
aware_auc_min,age_group,55-65,ece_q_abs,upper,0.031789632738465384,0.027005493318476206,0.01440779090010464
aware_auc_min,age_group,55-65,loss_bce,lower,0.2113690804097371,0.20842554121393986,-0.005189123352931758
aware_auc_min,age_group,55-65,loss_bce,mid,0.23251085178485464,0.22959359562267267,0.003288849674508973
aware_auc_min,age_group,55-65,loss_bce,upper,0.255324233637394,0.25193259406370927,0.0111440500226221
aware_auc_min,age_group,65-75,ace_abs_logistic_log,lower,0.015829142213970013,0.015867869492659288,-0.00667722240234013
aware_auc_min,age_group,65-75,ace_abs_logistic_log,mid,0.01846153283734913,0.018621153771625244,-0.00026820983231643294
aware_auc_min,age_group,65-75,ace_abs_logistic_log,upper,0.02850384453529574,0.02549052873636096,0.007595263489562661
aware_auc_min,age_group,65-75,auc,lower,0.8134131776704241,0.8160354416413192,-0.014955567483747807
aware_auc_min,age_group,65-75,auc,mid,0.8461635951571539,0.8468688495258543,-0.0008081350271366139
aware_auc_min,age_group,65-75,auc,upper,0.8766396791316275,0.8762280073954792,0.013703703703703614
aware_auc_min,age_group,65-75,ece_q_abs,lower,0.010219298664869422,0.009689902883235783,-0.011687960896013337
aware_auc_min,age_group,65-75,ece_q_abs,mid,0.01798116628240032,0.01757029523383178,0.0004012360335411752
aware_auc_min,age_group,65-75,ece_q_abs,upper,0.028919898965590975,0.028170637186801694,0.012576218714582208
aware_auc_min,age_group,65-75,loss_bce,lower,0.22722323298954866,0.22801358001484126,-0.008370787253609256
aware_auc_min,age_group,65-75,loss_bce,mid,0.2481924931691747,0.2492883040281828,-0.00122829666959752
aware_auc_min,age_group,65-75,loss_bce,upper,0.26972416509618624,0.27117460397826804,0.0066658889583101535
aware_auc_min,age_group,75-90,ace_abs_logistic_log,lower,0.024940623460064888,0.028329151280983175,-0.010398519536637403
aware_auc_min,age_group,75-90,ace_abs_logistic_log,mid,0.03305831062697981,0.0350804628781372,-0.0028541076707936305
aware_auc_min,age_group,75-90,ace_abs_logistic_log,upper,0.044446483389635236,0.04276361630148072,0.010098753595380833
aware_auc_min,age_group,75-90,auc,lower,0.79372332714873,0.8004774877637202,-0.018886197700223085
aware_auc_min,age_group,75-90,auc,mid,0.8198699274358523,0.8241641690383641,-0.004829447667341058
aware_auc_min,age_group,75-90,auc,upper,0.8433285689499327,0.8469020314043527,0.008591981283878862
aware_auc_min,age_group,75-90,ece_q_abs,lower,0.021449936503962076,0.021162884478079305,-0.012029790201407323
aware_auc_min,age_group,75-90,ece_q_abs,mid,0.03013043949318298,0.03032430715944553,-0.0004363579484497407
aware_auc_min,age_group,75-90,ece_q_abs,upper,0.04224363780503618,0.04197366381595251,0.01409853273072255
aware_auc_min,age_group,75-90,loss_bce,lower,0.333629820498539,0.33228423123099377,-0.008255941415730063
aware_auc_min,age_group,75-90,loss_bce,mid,0.3533518891785069,0.3520785682294685,0.0016715981554179804
aware_auc_min,age_group,75-90,loss_bce,upper,0.3729012827847999,0.37101184799048215,0.011083942397448707
aware_auc_min,age_group,overall,ace_abs_logistic_log,lower,0.017848361632207328,0.017960126031196667,-0.004064658455361425
aware_auc_min,age_group,overall,ace_abs_logistic_log,mid,0.02017014507785711,0.020289457124660022,-0.0002666516807862569
aware_auc_min,age_group,overall,ace_abs_logistic_log,upper,0.030848727813323065,0.024250050401154653,0.010198931615204243
aware_auc_min,age_group,overall,ace_abs_logistic_log_max,lower,0.026292705141676406,0.028400097393251802,-0.009540088330102055
aware_auc_min,age_group,overall,ace_abs_logistic_log_max,mid,0.033946230787216966,0.03508691420371172,-0.0019321662779442257
aware_auc_min,age_group,overall,ace_abs_logistic_log_max,upper,0.048428788646718915,0.04276361630148072,0.015188577339100447
aware_auc_min,age_group,overall,ace_abs_logistic_log_min,lower,0.011017553041136392,0.00978974737937902,-0.0018109925991981544
aware_auc_min,age_group,overall,ace_abs_logistic_log_min,mid,0.014039875956907926,0.012352793374828985,0.0014981756629529157
aware_auc_min,age_group,overall,ace_abs_logistic_log_min,upper,0.020630676903266677,0.01576554209725882,0.007981836463228252
aware_auc_min,age_group,overall,auc,lower,0.8499142652963634,0.8542167526897542,-0.010570272408594995
aware_auc_min,age_group,overall,auc,mid,0.8634291525983747,0.8670690004543156,-0.0041069490263193065
aware_auc_min,age_group,overall,auc,upper,0.8768421234344184,0.8798539317649124,0.005009227476535621
aware_auc_min,age_group,overall,auc_max,lower,0.892621278974784,0.9100308641975309,-0.04703459717952466
aware_auc_min,age_group,overall,auc_max,mid,0.9344898257941736,0.9473765432098765,-0.010200434294637128
aware_auc_min,age_group,overall,auc_max,upper,0.9731769842141219,0.9768518518518519,0.014676657883179556
aware_auc_min,age_group,overall,auc_min,lower,0.7923312417236451,0.7990358532552323,-0.019634762963180667
aware_auc_min,age_group,overall,auc_min,mid,0.8185966267325985,0.82272575901315,-0.004681828739656169
aware_auc_min,age_group,overall,auc_min,upper,0.8401415392666347,0.8440680978006878,0.010120713218524681
aware_auc_min,age_group,overall,ece_q_abs,lower,0.007073637016676818,0.006746618411844439,-0.0052629483934396246
aware_auc_min,age_group,overall,ece_q_abs,mid,0.012694080941701855,0.010910201389890475,0.002046395243366205
aware_auc_min,age_group,overall,ece_q_abs,upper,0.020177623899470865,0.015855941199900178,0.009128363194181028
aware_auc_min,age_group,overall,ece_q_abs_max,lower,0.025301754275731246,0.024458703708967036,-0.011685484940480637
aware_auc_min,age_group,overall,ece_q_abs_max,mid,0.03398546317942033,0.032892347962219244,0.0014842736445754932
aware_auc_min,age_group,overall,ece_q_abs_max,upper,0.05271168855950507,0.04866152782170147,0.01435917972465205
aware_auc_min,age_group,overall,ece_q_abs_min,lower,0.008093779752485895,0.007961568816786838,-0.006992749416147096
aware_auc_min,age_group,overall,ece_q_abs_min,mid,0.01430135636938025,0.01312760679993106,0.0011526435660023258
aware_auc_min,age_group,overall,ece_q_abs_min,upper,0.022046966144079673,0.01919235060679388,0.009886706402588735
aware_auc_min,age_group,overall,loss_bce,lower,0.244479146789009,0.24330248194439325,-0.002359057290140118
aware_auc_min,age_group,overall,loss_bce,mid,0.25551257999732224,0.2534958587822243,0.0019188218790986977
aware_auc_min,age_group,overall,loss_bce,upper,0.26571794113376734,0.2636250369553395,0.006522138133644274
aware_auc_min,age_group,overall,loss_bce_max,lower,0.333629820498539,0.33228423123099377,-0.008255941415730063
aware_auc_min,age_group,overall,loss_bce_max,mid,0.3533518891785069,0.3520785682294685,0.0016715981554179804
aware_auc_min,age_group,overall,loss_bce_max,upper,0.3729012827847999,0.37101184799048215,0.011083942397448707
aware_auc_min,age_group,overall,loss_bce_min,lower,0.10155751588117838,0.10438650930390325,-0.014959627322737569
aware_auc_min,age_group,overall,loss_bce_min,mid,0.13553629067518191,0.13545598096815223,-0.000714903408712747
aware_auc_min,age_group,overall,loss_bce_min,upper,0.16987593180033547,0.1661178799485608,0.0233779582077186
aware_auc_min,ethnicity,African American,ace_abs_logistic_log,lower,0.01277415593892025,0.014676182716258599,-0.0102222656069234
aware_auc_min,ethnicity,African American,ace_abs_logistic_log,mid,0.014886823271058194,0.017991365769674618,-0.0030380884542863676
aware_auc_min,ethnicity,African American,ace_abs_logistic_log,upper,0.020986116803734824,0.027868008921388108,0.0010066812174191692
aware_auc_min,ethnicity,African American,auc,lower,0.8184146158463386,0.8303548919567827,-0.0359716386554622
aware_auc_min,ethnicity,African American,auc,mid,0.866859243697479,0.8789465786314526,-0.012304921968787519
aware_auc_min,ethnicity,African American,auc,upper,0.9080439675870349,0.9201534363745498,0.010294492797118915
aware_auc_min,ethnicity,African American,ece_q_abs,lower,0.012859439259846197,0.017537382709840905,-0.02160025393548199
aware_auc_min,ethnicity,African American,ece_q_abs,mid,0.022761498518278495,0.029961049413590894,-0.00715176377629527
aware_auc_min,ethnicity,African American,ece_q_abs,upper,0.03650332681126825,0.045107584927752575,0.007442070881966568
aware_auc_min,ethnicity,African American,loss_bce,lower,0.19297289539154117,0.18249414151874838,-0.008808078203474855
aware_auc_min,ethnicity,African American,loss_bce,mid,0.22080748550605195,0.21432371758898583,0.006642031805525292
aware_auc_min,ethnicity,African American,loss_bce,upper,0.2510761098044305,0.24743073554103936,0.019770020135965665
aware_auc_min,ethnicity,Caucasian,ace_abs_logistic_log,lower,0.02187079876094566,0.01913860539778524,-0.00147464033044796
aware_auc_min,ethnicity,Caucasian,ace_abs_logistic_log,mid,0.02404816089898805,0.02185091361517502,0.002230247704756159
aware_auc_min,ethnicity,Caucasian,ace_abs_logistic_log,upper,0.026601971364038083,0.02618984406698051,0.0045955443850378384
aware_auc_min,ethnicity,Caucasian,auc,lower,0.8301013982745267,0.8524135126472396,-0.03210792222014497
aware_auc_min,ethnicity,Caucasian,auc,mid,0.8457560298084885,0.8677225620342424,-0.022083789631133444
aware_auc_min,ethnicity,Caucasian,auc,upper,0.8605137757418734,0.8821586113411148,-0.011521080958358985
aware_auc_min,ethnicity,Caucasian,ece_q_abs,lower,0.01574536242329775,0.007970346525728741,0.0013989950471914596
aware_auc_min,ethnicity,Caucasian,ece_q_abs,mid,0.02016864397678013,0.01240392044061222,0.007815953388189904
aware_auc_min,ethnicity,Caucasian,ece_q_abs,upper,0.025250256891507828,0.017666089378344095,0.013705280230494908
aware_auc_min,ethnicity,Caucasian,loss_bce,lower,0.26619514688683044,0.24660201095112697,0.01204783048486816
aware_auc_min,ethnicity,Caucasian,loss_bce,mid,0.2769143553428386,0.25814293943354544,0.018727202122522796
aware_auc_min,ethnicity,Caucasian,loss_bce,upper,0.28751995978466516,0.2702341767785201,0.025149774421499533
aware_auc_min,ethnicity,Other,ace_abs_logistic_log,lower,0.01805950057453298,0.015862816565260618,-0.0036644523701818686
aware_auc_min,ethnicity,Other,ace_abs_logistic_log,mid,0.023444457548910547,0.021018702873384795,0.002357230532082342
aware_auc_min,ethnicity,Other,ace_abs_logistic_log,upper,0.031086359136045762,0.029774402768596994,0.007463488261822297
aware_auc_min,ethnicity,Other,auc,lower,0.7784100331674959,0.8107005481850009,-0.05261913810576752
aware_auc_min,ethnicity,Other,auc,mid,0.8249262944536575,0.8511090381426203,-0.026286392113506585
aware_auc_min,ethnicity,Other,auc,upper,0.8650517666298138,0.8870499930901049,-0.00029942878201593694
aware_auc_min,ethnicity,Other,ece_q_abs,lower,0.017422766351534703,0.014144838415765994,-0.01601829925343498
aware_auc_min,ethnicity,Other,ece_q_abs,mid,0.027871660247783113,0.02606809577679215,0.001845228264612253
aware_auc_min,ethnicity,Other,ece_q_abs,upper,0.04124995012431386,0.041975542197845536,0.018411403011538
aware_auc_min,ethnicity,Other,loss_bce,lower,0.2520387616025328,0.23387440759686148,0.0012267809463276465
aware_auc_min,ethnicity,Other,loss_bce,mid,0.2777284039104653,0.2611494084300089,0.016695442209410716
aware_auc_min,ethnicity,Other,loss_bce,upper,0.30571033648967527,0.2907640726404699,0.03262411867388704
aware_auc_min,ethnicity,overall,ace_abs_logistic_log,lower,0.020190831746434556,0.018029095720958833,-0.0012357114953679212
aware_auc_min,ethnicity,overall,ace_abs_logistic_log,mid,0.02201343960023732,0.020348923974943776,0.0015812147046842442
aware_auc_min,ethnicity,overall,ace_abs_logistic_log,upper,0.024197503512333157,0.024211746482891337,0.0037572254600258003
aware_auc_min,ethnicity,overall,ace_abs_logistic_log_max,lower,0.022364714977881575,0.019800907546506055,-0.0037693805091277453
aware_auc_min,ethnicity,overall,ace_abs_logistic_log_max,mid,0.024860023460677887,0.023278170870060354,0.0018450149829893556
aware_auc_min,ethnicity,overall,ace_abs_logistic_log_max,upper,0.031110544761967333,0.030666108771896565,0.005722467657717832
aware_auc_min,ethnicity,overall,ace_abs_logistic_log_min,lower,0.01277415593892025,0.014598003169959324,-0.006821920798641042
aware_auc_min,ethnicity,overall,ace_abs_logistic_log_min,mid,0.014886823271058194,0.017551011008529977,-0.002433735132284693
aware_auc_min,ethnicity,overall,ace_abs_logistic_log_min,upper,0.020510700523482563,0.022502843106830858,0.0018504173442363463
aware_auc_min,ethnicity,overall,auc,lower,0.8309309667949591,0.8535737898042314,-0.03023946668912425
aware_auc_min,ethnicity,overall,auc,mid,0.8456049736574461,0.8669601809259776,-0.02153053658272147
aware_auc_min,ethnicity,overall,auc,upper,0.8585526946264288,0.8796662079951781,-0.012320399378155685
aware_auc_min,ethnicity,overall,auc_max,lower,0.8397909534574989,0.8600967007640702,-0.033885429171668736
aware_auc_min,ethnicity,overall,auc_max,mid,0.8672944177671069,0.8811378725066588,-0.015218689869174018
aware_auc_min,ethnicity,overall,auc_max,upper,0.9080439675870349,0.9201534363745498,0.0060930107272212765
aware_auc_min,ethnicity,overall,auc_min,lower,0.7780881472268287,0.8088250875253362,-0.05107650405380499
aware_auc_min,ethnicity,overall,auc_min,mid,0.8235961396720104,0.8483393219089737,-0.024612323934655622
aware_auc_min,ethnicity,overall,auc_min,upper,0.8499978077043651,0.8718913783293252,-0.0004915251708312975
aware_auc_min,ethnicity,overall,ece_q_abs,lower,0.012811926444587162,0.006726088978786643,-0.0008541612088648592
aware_auc_min,ethnicity,overall,ece_q_abs,mid,0.016626686585877057,0.010992238348851711,0.005593436535322157
aware_auc_min,ethnicity,overall,ece_q_abs,upper,0.020740482329072277,0.0162031075364904,0.011190092386880098
aware_auc_min,ethnicity,overall,ece_q_abs_max,lower,0.020857965018994968,0.02154889344884285,-0.017939289817996463
aware_auc_min,ethnicity,overall,ece_q_abs_max,mid,0.02924616491892314,0.032289691298804456,-0.0029515297128969546
aware_auc_min,ethnicity,overall,ece_q_abs_max,upper,0.04198730430078784,0.04610062852230658,0.012645990820625801
aware_auc_min,ethnicity,overall,ece_q_abs_min,lower,0.012743447032472129,0.007970346525728741,-0.0010349551973667164
aware_auc_min,ethnicity,overall,ece_q_abs_min,mid,0.018851456223180317,0.012385820798286444,0.0063328039771032765
aware_auc_min,ethnicity,overall,ece_q_abs_min,upper,0.023605345542383305,0.017569354621098748,0.012325514674282166
aware_auc_min,ethnicity,overall,loss_bce,lower,0.26156589863401186,0.24397529862384398,0.011221419619737185
aware_auc_min,ethnicity,overall,loss_bce,mid,0.2706814615368858,0.2536164053057843,0.017094779116642894
aware_auc_min,ethnicity,overall,loss_bce,upper,0.2805000418684785,0.2642363966446076,0.022692770309924774
aware_auc_min,ethnicity,overall,loss_bce_max,lower,0.2701427889376648,0.25128714651229,0.003518228212371398
aware_auc_min,ethnicity,overall,loss_bce_max,mid,0.2817856402528606,0.26453423618587346,0.017514368445659623
aware_auc_min,ethnicity,overall,loss_bce_max,upper,0.30571033648967527,0.2907640726404699,0.02943592635959762
aware_auc_min,ethnicity,overall,loss_bce_min,lower,0.19297289539154117,0.18249414151874838,-0.008233019385690675
aware_auc_min,ethnicity,overall,loss_bce_min,mid,0.22080748550605195,0.21430356914728893,0.006789424499913099
aware_auc_min,ethnicity,overall,loss_bce_min,upper,0.2508482586139225,0.2459060329331108,0.02024165851201253
aware_auc_min,gender,Female,ace_abs_logistic_log,lower,0.01925767004343331,0.01912422935438973,-0.007242914087555132
aware_auc_min,gender,Female,ace_abs_logistic_log,mid,0.027202557615944534,0.023444240784515288,0.004712415274177279
aware_auc_min,gender,Female,ace_abs_logistic_log,upper,0.035756658400054826,0.03098173069861018,0.009684359286615454
aware_auc_min,gender,Female,auc,lower,0.8372373264770722,0.8372300889523581,-0.003646852181693008
aware_auc_min,gender,Female,auc,mid,0.8583117080333906,0.8577992838029809,0.0005819942354142738
aware_auc_min,gender,Female,auc,upper,0.8768841689339256,0.8757804744674341,0.005379781161190546
aware_auc_min,gender,Female,ece_q_abs,lower,0.011120677532949378,0.010047107755487866,-0.006715438010917989
aware_auc_min,gender,Female,ece_q_abs,mid,0.018217723740427145,0.016339352491152023,0.002081273183045039
aware_auc_min,gender,Female,ece_q_abs,upper,0.026883426518764502,0.024713590245181136,0.009512685843476544
aware_auc_min,gender,Female,loss_bce,lower,0.25204767195240807,0.2522173953768061,-0.0041229495132069005
aware_auc_min,gender,Female,loss_bce,mid,0.26806579366776473,0.26770868642744294,0.0006487930927437657
aware_auc_min,gender,Female,loss_bce,upper,0.2856127911248958,0.2845718924699453,0.004384085211443793
aware_auc_min,gender,Male,ace_abs_logistic_log,lower,0.015801098019709973,0.01632467879671339,-0.003935194939011472
aware_auc_min,gender,Male,ace_abs_logistic_log,mid,0.019929876945734535,0.018591761058561827,0.002290894604635843
aware_auc_min,gender,Male,ace_abs_logistic_log,upper,0.025303852914952577,0.021672332210529825,0.004332118485335417
aware_auc_min,gender,Male,auc,lower,0.8552614008747234,0.8575353269910542,-0.006811321413271007
aware_auc_min,gender,Male,auc,mid,0.8752677566649947,0.8760910820212201,-0.0005505724433426118
aware_auc_min,gender,Male,auc,upper,0.8923729109350556,0.892503601520661,0.004670323638642012
aware_auc_min,gender,Male,ece_q_abs,lower,0.007204070651375109,0.006241878418080524,-0.00457546992621208
aware_auc_min,gender,Male,ece_q_abs,mid,0.013202989935224892,0.011249655661046595,0.001997944177980427
aware_auc_min,gender,Male,ece_q_abs,upper,0.019385926519043178,0.017584472077763296,0.007356261570421741
aware_auc_min,gender,Male,loss_bce,lower,0.22907786113588335,0.22783648145677565,-0.0014259444384344137
aware_auc_min,gender,Male,loss_bce,mid,0.24262530600584584,0.2409646205851862,0.0016099904312572716
aware_auc_min,gender,Male,loss_bce,upper,0.2571888710289801,0.2547692968964931,0.004995916299970591
aware_auc_min,gender,overall,ace_abs_logistic_log,lower,0.01712266129971189,0.017915757941369816,-0.005591822423665055
aware_auc_min,gender,overall,ace_abs_logistic_log,mid,0.02320552938612329,0.020260702955237152,0.0033903679736739974
aware_auc_min,gender,overall,ace_abs_logistic_log,upper,0.02770744606287562,0.024192775332205492,0.006369337727663116
aware_auc_min,gender,overall,ace_abs_logistic_log_max,lower,0.01926007829759129,0.0192335227591378,-0.007242914087555132
aware_auc_min,gender,overall,ace_abs_logistic_log_max,mid,0.027217365482493386,0.023446227651988335,0.004659128135047411
aware_auc_min,gender,overall,ace_abs_logistic_log_max,upper,0.035756658400054826,0.03098173069861018,0.009684359286615454
aware_auc_min,gender,overall,ace_abs_logistic_log_min,lower,0.015801098019709973,0.01632467879671339,-0.003935194939011472
aware_auc_min,gender,overall,ace_abs_logistic_log_min,mid,0.01992726489123122,0.01858659187212923,0.0022834392180192398
aware_auc_min,gender,overall,ace_abs_logistic_log_min,upper,0.025118142169156876,0.02154611107701777,0.004385913774198508
aware_auc_min,gender,overall,auc,lower,0.8515595435613686,0.8535544902696466,-0.005254652216336739
aware_auc_min,gender,overall,auc,mid,0.8670301190513068,0.8675288819450897,-0.00020449036644676344
aware_auc_min,gender,overall,auc,upper,0.8796830431586801,0.8794235783603858,0.0036381336862024902
aware_auc_min,gender,overall,auc_max,lower,0.8577030952583824,0.8598336713893172,-0.0066231106442315585
aware_auc_min,gender,overall,auc_max,mid,0.8755934964782073,0.8763691830304341,-0.00042446996143180593
aware_auc_min,gender,overall,auc_max,upper,0.8924056187663012,0.8925168310221113,0.004638206912780496
aware_auc_min,gender,overall,auc_min,lower,0.8372373264770722,0.8372300889523581,-0.004406802624337366
aware_auc_min,gender,overall,auc_min,mid,0.8578363129991928,0.8574705094244914,0.000503447455570627
aware_auc_min,gender,overall,auc_min,upper,0.8743178503129762,0.8736706955302607,0.005375685507670265
aware_auc_min,gender,overall,ece_q_abs,lower,0.007142775408929538,0.006768224636701649,-0.004690941695515014
aware_auc_min,gender,overall,ece_q_abs,mid,0.012922332075539389,0.010860997505214022,0.00235491375045341
aware_auc_min,gender,overall,ece_q_abs,upper,0.01888129364670922,0.01589667231995104,0.007035925100090431
aware_auc_min,gender,overall,ece_q_abs_max,lower,0.01225740478689544,0.01100688565220907,-0.00637815608806621
aware_auc_min,gender,overall,ece_q_abs_max,mid,0.018432675146279873,0.016614379843974826,0.0020596888068255817
aware_auc_min,gender,overall,ece_q_abs_max,upper,0.026883426518764502,0.024713590245181136,0.009335236803964655
aware_auc_min,gender,overall,ece_q_abs_min,lower,0.007176131010163613,0.0062400891784102665,-0.004502368105326712
aware_auc_min,gender,overall,ece_q_abs_min,mid,0.012918460759392897,0.011046592644862886,0.0020078469586890116
aware_auc_min,gender,overall,ece_q_abs_min,upper,0.01837029768211455,0.016221257981507857,0.007095113435197926
aware_auc_min,gender,overall,loss_bce,lower,0.24406718787517642,0.24355621057815433,-0.0010274270985500531
aware_auc_min,gender,overall,loss_bce,mid,0.25416469481987075,0.2530259378002859,0.0009634276703705952
aware_auc_min,gender,overall,loss_bce,upper,0.26593906530784556,0.2643933195656885,0.0037626526527351385
aware_auc_min,gender,overall,loss_bce_max,lower,0.25218388003065756,0.25226277187625634,-0.0041229495132069005
aware_auc_min,gender,overall,loss_bce_max,mid,0.26806579366776473,0.26770868642744294,0.000668542673303324
aware_auc_min,gender,overall,loss_bce_max,upper,0.2856127911248958,0.2845718924699453,0.0043877811207802524
aware_auc_min,gender,overall,loss_bce_min,lower,0.22907786113588335,0.22783648145677565,-0.0014528554266725901
aware_auc_min,gender,overall,loss_bce_min,mid,0.24261122658501053,0.24095404228593698,0.0015977841737662146
aware_auc_min,gender,overall,loss_bce_min,upper,0.25717318583815785,0.2547250309552308,0.00498279404174051
aware_balanced,age_group,18-30,ace_abs_logistic_log,lower,0.013643687582245512,0.01283469187158824,-0.0042314499287180365
aware_balanced,age_group,18-30,ace_abs_logistic_log,mid,0.020597218174011497,0.015964624831360064,0.004261544535602994
aware_balanced,age_group,18-30,ace_abs_logistic_log,upper,0.038833278127582235,0.025467154013780018,0.017948339324890646
aware_balanced,age_group,18-30,auc,lower,0.8581751543209876,0.9027739197530864,-0.0523148148148147
aware_balanced,age_group,18-30,auc,mid,0.9372685185185186,0.9469135802469135,-0.011111111111111127
aware_balanced,age_group,18-30,auc,upper,0.9768518518518519,0.9768518518518519,0.012345679012345734
aware_balanced,age_group,18-30,ece_q_abs,lower,0.011111564124325762,0.012288694686199331,-0.017782045631153407
aware_balanced,age_group,18-30,ece_q_abs,mid,0.02518427751664956,0.02536778857153017,-0.00015226291418534224
aware_balanced,age_group,18-30,ece_q_abs,upper,0.046674885779496834,0.04854923695284074,0.013392701220263483
aware_balanced,age_group,18-30,loss_bce,lower,0.09855658655489982,0.1053472531807858,-0.013465222454788536
aware_balanced,age_group,18-30,loss_bce,mid,0.14742957314917138,0.14483355227374917,0.0015810618634263113
aware_balanced,age_group,18-30,loss_bce,upper,0.20955738635904517,0.19310331352709262,0.02724914173874451
aware_balanced,age_group,30-45,ace_abs_logistic_log,lower,0.010565059281012408,0.00978974737937902,-0.002762541157687247
aware_balanced,age_group,30-45,ace_abs_logistic_log,mid,0.013234753471244035,0.012386687700569776,0.0008577926703658596
aware_balanced,age_group,30-45,ace_abs_logistic_log,upper,0.02415627581186816,0.021742524545907523,0.00609942552035456
aware_balanced,age_group,30-45,auc,lower,0.8400307422046552,0.8291977748499488,-0.01672613819352947
